indice_tiempo,region_de_destino,origen_viajeros,estadia_media_en_noches,observaciones
2022-12-01,Córdoba,Residentes,2.7,""
2022-12-01,Córdoba,No residentes,2.3,""
2022-12-01,Litoral,Total,2,""
2022-12-01,Litoral,Residentes,1.9,""
2022-12-01,Litoral,No residentes,2.1,""
2022-12-01,Norte,Total,1.8,""
2022-12-01,Norte,Residentes,1.8,""
2022-12-01,Norte,No residentes,2,""
2022-12-01,Patagonia,Total,2.4,""
2022-12-01,Patagonia,Residentes,2.5,""
2022-12-01,Patagonia,No residentes,2.4,""
2023-01-01,Buenos Aires,Total,4.9,""
2023-01-01,Buenos Aires,Residentes,4.9,""
2023-01-01,Buenos Aires,No residentes,3.2,""
2023-01-01,CABA,Total,2.4,""
2023-01-01,CABA,Residentes,2.4,""
2023-01-01,CABA,No residentes,2.4,""
2023-01-01,Cuyo,Total,2.6,""
2023-01-01,Cuyo,Residentes,2.7,""
2023-01-01,Cuyo,No residentes,2.2,""
2023-01-01,Córdoba,Total,3.2,""
2023-01-01,Córdoba,Residentes,3.2,""
2023-01-01,Córdoba,No residentes,3.1,""
2023-01-01,Litoral,Total,2,""
2023-01-01,Litoral,Residentes,2.1,""
2023-01-01,Litoral,No residentes,1.9,""
2023-01-01,Norte,Total,1.9,""
2023-01-01,Norte,Residentes,1.9,""
2023-01-01,Norte,No residentes,2,""
2023-01-01,Patagonia,Total,2.6,""
2023-01-01,Patagonia,Residentes,2.7,""
2023-01-01,Patagonia,No residentes,2.4,""
2023-02-01,Buenos Aires,Total,4.5,""
2023-02-01,Buenos Aires,Residentes,4.5,""
2023-02-01,Buenos Aires,No residentes,2.9,""
2023-02-01,CABA,Total,2.2,""
2023-02-01,CABA,Residentes,2.2,""
2023-02-01,CABA,No residentes,2.2,""
2023-02-01,Cuyo,Total,2.6,""
2023-02-01,Cuyo,Residentes,2.6,""
2023-02-01,Cuyo,No residentes,2.3,""
2023-02-01,Córdoba,Total,3.1,""
2023-02-01,Córdoba,Residentes,3.2,""
2023-02-01,Córdoba,No residentes,2.3,""
2023-02-01,Litoral,Total,2,""
2023-02-01,Litoral,Residentes,2,""
2023-02-01,Litoral,No residentes,2,""
2023-02-01,Norte,Total,2,""
2023-02-01,Norte,Residentes,2,""
2023-02-01,Norte,No residentes,1.9,""
2023-02-01,Patagonia,Total,2.5,""
2023-02-01,Patagonia,Residentes,2.5,""
2023-02-01,Patagonia,No residentes,2.4,""
2023-03-01,Buenos Aires,Total,3.5,""
2023-03-01,Buenos Aires,Residentes,3.6,""
2023-03-01,Buenos Aires,No residentes,2.7,""
2023-03-01,CABA,Total,2.2,""
2023-03-01,CABA,Residentes,2.2,""
2023-03-01,CABA,No residentes,2.3,""
2023-03-01,Cuyo,Total,2.3,""
2023-03-01,Cuyo,Residentes,2.3,""
2023-03-01,Cuyo,No residentes,2.6,""
2023-03-01,Córdoba,Total,2.4,""
2023-03-01,Córdoba,Residentes,2.4,""
2023-03-01,Córdoba,No residentes,2.3,""
2023-03-01,Litoral,Total,1.9,""
2023-03-01,Litoral,Residentes,1.9,""
2023-03-01,Litoral,No residentes,2.1,""
2023-03-01,Norte,Total,1.9,""
2023-03-01,Norte,Residentes,1.9,""
2023-03-01,Norte,No residentes,1.8,""
2023-03-01,Patagonia,Total,2.4,""
2023-03-01,Patagonia,Residentes,2.4,""
2023-03-01,Patagonia,No residentes,2.3,""
2023-04-01,Buenos Aires,Total,3,""
2023-04-01,Buenos Aires,Residentes,3,""
2023-04-01,Buenos Aires,No residentes,2.4,""
2023-04-01,CABA,Total,2.3,""
2023-04-01,CABA,Residentes,2.3,""
2023-04-01,CABA,No residentes,2.4,""
2023-04-01,Cuyo,Total,2.3,""
2023-04-01,Cuyo,Residentes,2.3,""
2023-04-01,Cuyo,No residentes,2.5,""
2023-04-01,Córdoba,Total,2.3,""
2023-04-01,Córdoba,Residentes,2.3,""
2023-04-01,Córdoba,No residentes,2.1,""
2023-04-01,Litoral,Total,1.9,""
2023-04-01,Litoral,Residentes,1.9,""
2023-04-01,Litoral,No residentes,2.1,""
2023-04-01,Norte,Total,1.9,""
2023-04-01,Norte,Residentes,1.9,""
2023-04-01,Norte,No residentes,1.8,""
2023-04-01,Patagonia,Total,2.4,""
2023-04-01,Patagonia,Residentes,2.4,""
2023-04-01,Patagonia,No residentes,2.3,""
2023-05-01,Buenos Aires,Total,2.8,""
2023-05-01,Buenos Aires,Residentes,2.8,""
2023-05-01,Buenos Aires,No residentes,2.6,""
2023-05-01,CABA,Total,2.3,""
2023-05-01,CABA,Residentes,2.2,""
2023-05-01,CABA,No residentes,2.3,""
2023-05-01,Cuyo,Total,2.3,""
2023-05-01,Cuyo,Residentes,2.2,""
2023-05-01,Cuyo,No residentes,2.4,""
2023-05-01,Córdoba,Total,2.2,""
2023-05-01,Córdoba,Residentes,2.2,""
2023-05-01,Córdoba,No residentes,2.3,""
2023-05-01,Litoral,Total,2,""
2023-05-01,Litoral,Residentes,2,""
2023-05-01,Litoral,No residentes,2,""
2023-05-01,Norte,Total,1.9,""
2023-05-01,Norte,Residentes,1.9,""
2023-05-01,Norte,No residentes,1.8,""
2023-05-01,Patagonia,Total,2.3,""
2023-05-01,Patagonia,Residentes,2.3,""
2023-05-01,Patagonia,No residentes,2.3,""
2023-06-01,Buenos Aires,Total,2.6,""
2023-06-01,Buenos Aires,Residentes,2.6,""
2023-06-01,Buenos Aires,No residentes,2.5,""
2023-06-01,CABA,Total,2.3,""
2023-06-01,CABA,Residentes,2.2,""
2023-06-01,CABA,No residentes,2.3,""
2023-06-01,Cuyo,Total,2.4,""
2023-06-01,Cuyo,Residentes,2.3,""
2023-06-01,Cuyo,No residentes,2.5,""
2023-06-01,Córdoba,Total,2.3,""
2023-06-01,Córdoba,Residentes,2.3,""
2023-06-01,Córdoba,No residentes,2.2,""
2023-06-01,Litoral,Total,1.9,""
2023-06-01,Litoral,Residentes,1.9,""
2023-06-01,Litoral,No residentes,1.9,""
2023-06-01,Norte,Total,2,""
2023-06-01,Norte,Residentes,2,""
2023-06-01,Norte,No residentes,1.8,""
2023-06-01,Patagonia,Total,2.6,""
2023-06-01,Patagonia,Residentes,2.6,""
2023-06-01,Patagonia,No residentes,2.7,""
2023-07-01,Buenos Aires,Total,3.2,""
2023-07-01,Buenos Aires,Residentes,3.2,""
2023-07-01,Buenos Aires,No residentes,1.9,""
2023-07-01,CABA,Total,2.5,""
2023-07-01,CABA,Residentes,2.4,""
2023-07-01,CABA,No residentes,2.6,""
2023-07-01,Cuyo,Total,2.7,""
2023-07-01,Cuyo,Residentes,2.6,""
2023-07-01,Cuyo,No residentes,2.7,""
2023-07-01,Córdoba,Total,2.7,""
2023-07-01,Córdoba,Residentes,2.7,""
2023-07-01,Córdoba,No residentes,2.2,""
2023-07-01,Litoral,Total,2.1,""
2023-07-01,Litoral,Residentes,2.1,""
2023-07-01,Litoral,No residentes,2.1,""
2023-07-01,Norte,Total,2,""
2023-07-01,Norte,Residentes,2.1,""
2023-07-01,Norte,No residentes,1.9,""
2023-07-01,Patagonia,Total,2.9,""
2023-07-01,Patagonia,Residentes,2.8,""
2023-07-01,Patagonia,No residentes,3.2,""
2023-08-01,Buenos Aires,Total,2.9,""
2023-08-01,Buenos Aires,Residentes,2.9,""
2023-08-01,Buenos Aires,No residentes,2.5,""
2023-08-01,CABA,Total,2.3,""
2023-08-01,CABA,Residentes,2.2,""
2023-08-01,CABA,No residentes,2.4,""
2023-08-01,Cuyo,Total,2.4,""
2023-08-01,Cuyo,Residentes,2.4,""
2023-08-01,Cuyo,No residentes,2.6,""
2023-08-01,Córdoba,Total,2.3,""
2023-08-01,Córdoba,Residentes,2.3,""
2023-08-01,Córdoba,No residentes,2.2,""
2023-08-01,Litoral,Total,1.9,""
2023-08-01,Litoral,Residentes,1.9,""
2023-08-01,Litoral,No residentes,2.1,""
2023-08-01,Norte,Total,2,""
2023-08-01,Norte,Residentes,2,""
2023-08-01,Norte,No residentes,1.8,""
2023-08-01,Patagonia,Total,3.1,""
2023-08-01,Patagonia,Residentes,3.1,""
2023-08-01,Patagonia,No residentes,3,""
2023-09-01,Buenos Aires,Total,3.4,""
2023-09-01,Buenos Aires,Residentes,3.4,""
2023-09-01,Buenos Aires,No residentes,2.6,""
2023-09-01,CABA,Total,2.3,""
2023-09-01,CABA,Residentes,2.2,""
2023-09-01,CABA,No residentes,2.4,""
2023-09-01,Cuyo,Total,2.3,""
2023-09-01,Cuyo,Residentes,2.3,""
2023-09-01,Cuyo,No residentes,2.7,""
2023-09-01,Córdoba,Total,2.4,""
2023-09-01,Córdoba,Residentes,2.4,""
2023-09-01,Córdoba,No residentes,2.3,""
2023-09-01,Litoral,Total,2,""
2023-09-01,Litoral,Residentes,1.9,""
2023-09-01,Litoral,No residentes,2.1,""
2023-09-01,Norte,Total,1.9,""
2023-09-01,Norte,Residentes,1.9,""
2023-09-01,Norte,No residentes,1.8,""
2023-09-01,Patagonia,Total,2.9,""
2023-09-01,Patagonia,Residentes,3,""
2023-09-01,Patagonia,No residentes,2.7,""
2023-10-01,Buenos Aires,Total,3.1,""
2023-10-01,Buenos Aires,Residentes,3.1,""
2023-10-01,Buenos Aires,No residentes,2.5,""
2023-10-01,CABA,Total,2.3,""
2023-10-01,CABA,Residentes,2.2,""
2023-10-01,CABA,No residentes,2.5,""
2023-10-01,Cuyo,Total,2.4,""
2023-10-01,Cuyo,Residentes,2.3,""
2023-10-01,Cuyo,No residentes,2.7,""
2023-10-01,Córdoba,Total,2.5,""
2023-10-01,Córdoba,Residentes,2.5,""
2023-10-01,Córdoba,No residentes,2.2,""
2023-10-01,Litoral,Total,2,""
2023-10-01,Litoral,Residentes,2,""
2023-10-01,Litoral,No residentes,2,""
2023-10-01,Norte,Total,1.9,""
2023-10-01,Norte,Residentes,1.9,""
2023-10-01,Norte,No residentes,2,""
2023-10-01,Patagonia,Total,2.7,""
2023-10-01,Patagonia,Residentes,2.8,""
2023-10-01,Patagonia,No residentes,2.4,""
2023-11-01,Buenos Aires,Total,3,""
2023-11-01,Buenos Aires,Residentes,3,""
2023-11-01,Buenos Aires,No residentes,2.8,""
2023-11-01,CABA,Total,2.3,""
2023-11-01,CABA,Residentes,2.2,""
2023-11-01,CABA,No residentes,2.3,""
2023-11-01,Cuyo,Total,2.4,""
2023-11-01,Cuyo,Residentes,2.3,""
2023-11-01,Cuyo,No residentes,2.5,""
2023-11-01,Córdoba,Total,2.4,""
2023-11-01,Córdoba,Residentes,2.5,""
2023-11-01,Córdoba,No residentes,2,""
2023-11-01,Litoral,Total,2,""
2023-11-01,Litoral,Residentes,1.9,""
2023-11-01,Litoral,No residentes,2.1,""
2023-11-01,Norte,Total,1.8,""
2023-11-01,Norte,Residentes,1.8,""
2023-11-01,Norte,No residentes,1.8,""
2023-11-01,Patagonia,Total,2.4,""
2023-11-01,Patagonia,Residentes,2.5,""
2023-11-01,Patagonia,No residentes,2.2,""
2023-12-01,Buenos Aires,Total,3.4,""
2023-12-01,Buenos Aires,Residentes,3.4,""
2023-12-01,Buenos Aires,No residentes,2.7,""
2023-12-01,CABA,Total,2.4,""
2023-12-01,CABA,Residentes,2.3,""
2023-12-01,CABA,No residentes,2.4,""
2023-12-01,Cuyo,Total,2.4,""
2023-12-01,Cuyo,Residentes,2.3,""
2023-12-01,Cuyo,No residentes,2.7,""
2023-12-01,Córdoba,Total,2.5,""
2023-12-01,Córdoba,Residentes,2.6,""
2023-12-01,Córdoba,No residentes,2.1,""
2023-12-01,Litoral,Total,1.9,""
2023-12-01,Litoral,Residentes,1.9,""
2023-12-01,Litoral,No residentes,2.1,""
2023-12-01,Norte,Total,1.9,""
2023-12-01,Norte,Residentes,1.9,""
2023-12-01,Norte,No residentes,2.1,""
2023-12-01,Patagonia,Total,2.5,""
2023-12-01,Patagonia,Residentes,2.5,""
2023-12-01,Patagonia,No residentes,2.4,""
2024-01-01,Buenos Aires,Total,4.8,""
2024-01-01,Buenos Aires,Residentes,4.8,""
2024-01-01,Buenos Aires,No residentes,2.8,""
2024-01-01,CABA,Total,2.3,""
2024-01-01,CABA,Residentes,2.1,""
2024-01-01,CABA,No residentes,2.4,""
2024-01-01,Cuyo,Total,2.7,""
2024-01-01,Cuyo,Residentes,2.8,""
2024-01-01,Cuyo,No residentes,2.5,""
2024-01-01,Córdoba,Total,3.2,""
2024-01-01,Córdoba,Residentes,3.2,""
2024-01-01,Córdoba,No residentes,2.2,""
2024-01-01,Litoral,Total,2.1,""
2024-01-01,Litoral,Residentes,2.1,""
2024-01-01,Litoral,No residentes,2,""
2024-01-01,Norte,Total,1.9,""
2024-01-01,Norte,Residentes,1.9,""
2024-01-01,Norte,No residentes,2,""
2024-01-01,Patagonia,Total,2.5,""
2024-01-01,Patagonia,Residentes,2.6,""
2024-01-01,Patagonia,No residentes,2.4,""
2024-02-01,Buenos Aires,Total,4.6,""
2024-02-01,Buenos Aires,Residentes,4.6,""
2024-02-01,Buenos Aires,No residentes,3.3,""
2024-02-01,CABA,Total,2.2,""
2024-02-01,CABA,Residentes,2.2,""
2024-02-01,CABA,No residentes,2.3,""
2024-02-01,Cuyo,Total,2.5,""
2024-02-01,Cuyo,Residentes,2.5,""
2024-02-01,Cuyo,No residentes,2.4,""
2024-02-01,Córdoba,Total,3.1,""
2024-02-01,Córdoba,Residentes,3.1,""
2024-02-01,Córdoba,No residentes,2.1,""
2024-02-01,Litoral,Total,2.1,""
2024-02-01,Litoral,Residentes,2,""
2024-02-01,Litoral,No residentes,2.1,""
2024-02-01,Norte,Total,1.9,""
2024-02-01,Norte,Residentes,1.9,""
2024-02-01,Norte,No residentes,2,""
2024-02-01,Patagonia,Total,2.4,""
2024-02-01,Patagonia,Residentes,2.5,""
2024-02-01,Patagonia,No residentes,2.3,""
2024-03-01,Buenos Aires,Total,3.6,""
2024-03-01,Buenos Aires,Residentes,3.6,""
2024-03-01,Buenos Aires,No residentes,3,""
2024-03-01,CABA,Total,2.2,""
2024-03-01,CABA,Residentes,2.2,""
2024-03-01,CABA,No residentes,2.3,""
2024-03-01,Cuyo,Total,2.4,""
2024-03-01,Cuyo,Residentes,2.4,""
2024-03-01,Cuyo,No residentes,2.7,""
2024-03-01,Córdoba,Total,2.7,""
2024-03-01,Córdoba,Residentes,2.7,""
2024-03-01,Córdoba,No residentes,2.3,""
2024-03-01,Litoral,Total,2,""
2024-03-01,Litoral,Residentes,2,""
2024-03-01,Litoral,No residentes,2,""
2024-03-01,Norte,Total,1.9,""
2024-03-01,Norte,Residentes,1.9,""
2024-03-01,Norte,No residentes,2,""
2024-03-01,Patagonia,Total,2.3,""
2024-03-01,Patagonia,Residentes,2.3,""
2024-03-01,Patagonia,No residentes,2.3,""
2024-04-01,Buenos Aires,Total,2.8,""
2024-04-01,Buenos Aires,Residentes,2.8,""
2024-04-01,Buenos Aires,No residentes,2.7,""
2024-04-01,CABA,Total,2.3,""
2024-04-01,CABA,Residentes,2.1,""
2024-04-01,CABA,No residentes,2.4,""
2024-04-01,Cuyo,Total,2.2,""
2024-04-01,Cuyo,Residentes,2.1,""
2024-04-01,Cuyo,No residentes,2.8,""
2024-04-01,Córdoba,Total,2.2,""
2024-04-01,Córdoba,Residentes,2.2,""
2024-04-01,Córdoba,No residentes,2.3,""
2024-04-01,Litoral,Total,1.9,""
2024-04-01,Litoral,Residentes,1.9,""
2024-04-01,Litoral,No residentes,2,""
2024-04-01,Norte,Total,1.8,""
2024-04-01,Norte,Residentes,1.8,""
2024-04-01,Norte,No residentes,1.9,""
2024-04-01,Patagonia,Total,2.2,""
2024-04-01,Patagonia,Residentes,2.2,""
2024-04-01,Patagonia,No residentes,2.3,""
2024-05-01,Buenos Aires,Total,2.5,""
2024-05-01,Buenos Aires,Residentes,2.5,""
2024-05-01,Buenos Aires,No residentes,2.5,""
2024-05-01,CABA,Total,2.2,""
2024-05-01,CABA,Residentes,2.1,""
2024-05-01,CABA,No residentes,2.4,""
2024-05-01,Cuyo,Total,2.2,""
2024-05-01,Cuyo,Residentes,2.1,""
2024-05-01,Cuyo,No residentes,2.9,""
2024-05-01,Córdoba,Total,2.2,""
2024-05-01,Córdoba,Residentes,2.1,""
2024-05-01,Córdoba,No residentes,2.5,""
2024-05-01,Litoral,Total,1.8,""
2024-05-01,Litoral,Residentes,1.8,""
2024-05-01,Litoral,No residentes,1.9,""
2024-05-01,Norte,Total,1.9,""
2024-05-01,Norte,Residentes,1.8,""
2024-05-01,Norte,No residentes,1.9,""
2024-05-01,Patagonia,Total,2.3,""
2024-05-01,Patagonia,Residentes,2.2,""
2024-05-01,Patagonia,No residentes,2.7,""
2024-06-01,Buenos Aires,Total,2.7,""
2024-06-01,Buenos Aires,Residentes,2.7,""
2024-06-01,Buenos Aires,No residentes,2.4,""
2024-06-01,CABA,Total,2.2,""
2024-06-01,CABA,Residentes,2.1,""
2024-06-01,CABA,No residentes,2.3,""
2024-06-01,Cuyo,Total,2.2,""
2024-06-01,Cuyo,Residentes,2.2,""
2024-06-01,Cuyo,No residentes,2.7,""
2024-06-01,Córdoba,Total,2.3,""
2024-06-01,Córdoba,Residentes,2.3,""
2024-06-01,Córdoba,No residentes,2.1,""
2024-06-01,Litoral,Total,1.9,""
2024-06-01,Litoral,Residentes,1.9,""
2024-06-01,Litoral,No residentes,1.9,""
2024-06-01,Norte,Total,2,""
2024-06-01,Norte,Residentes,2,""
2024-06-01,Norte,No residentes,1.9,""
2024-06-01,Patagonia,Total,2.8,""
2024-06-01,Patagonia,Residentes,2.7,""
2024-06-01,Patagonia,No residentes,3,""
2024-07-01,Buenos Aires,Total,3.1,""
2024-07-01,Buenos Aires,Residentes,3.1,""
2024-07-01,Buenos Aires,No residentes,2.5,""
2024-07-01,CABA,Total,2.4,""
2024-07-01,CABA,Residentes,2.3,""
2024-07-01,CABA,No residentes,2.6,""
2024-07-01,Cuyo,Total,2.6,""
2024-07-01,Cuyo,Residentes,2.6,""
2024-07-01,Cuyo,No residentes,2.6,""
2024-07-01,Córdoba,Total,2.5,""
2024-07-01,Córdoba,Residentes,2.5,""
2024-07-01,Córdoba,No residentes,2,""
2024-07-01,Litoral,Total,2,""
2024-07-01,Litoral,Residentes,2.1,""
2024-07-01,Litoral,No residentes,1.9,""
2024-07-01,Norte,Total,2,""
2024-07-01,Norte,Residentes,2,""
2024-07-01,Norte,No residentes,1.8,""
2024-07-01,Patagonia,Total,3.2,""
2024-07-01,Patagonia,Residentes,3,""
2024-07-01,Patagonia,No residentes,3.5,""
2024-08-01,Buenos Aires,Total,2.7,""
2024-08-01,Buenos Aires,Residentes,2.7,""
2024-08-01,Buenos Aires,No residentes,2.8,""
2024-08-01,CABA,Total,2.2,""
2024-08-01,CABA,Residentes,2.1,""
2024-08-01,CABA,No residentes,2.3,""
2024-08-01,Cuyo,Total,2.2,""
2024-08-01,Cuyo,Residentes,2.2,""
2024-08-01,Cuyo,No residentes,2.4,""
2024-08-01,Córdoba,Total,2.1,""
2024-08-01,Córdoba,Residentes,2,""
2024-08-01,Córdoba,No residentes,2.2,""
2024-08-01,Litoral,Total,1.9,""
2024-08-01,Litoral,Residentes,1.9,""
2024-08-01,Litoral,No residentes,2,""
2024-08-01,Norte,Total,2,""
2024-08-01,Norte,Residentes,2,""
2024-08-01,Norte,No residentes,2,""
2024-08-01,Patagonia,Total,3.3,""
2024-08-01,Patagonia,Residentes,3.3,""
2024-08-01,Patagonia,No residentes,3.3,""
2024-09-01,Buenos Aires,Total,2.6,""
2024-09-01,Buenos Aires,Residentes,2.6,""
2024-09-01,Buenos Aires,No residentes,2.6,""
2024-09-01,CABA,Total,2.2,""
2024-09-01,CABA,Residentes,2.1,""
2024-09-01,CABA,No residentes,2.3,""
2024-09-01,Cuyo,Total,2.2,""
2024-09-01,Cuyo,Residentes,2.1,""
2024-09-01,Cuyo,No residentes,2.4,""
2024-09-01,Córdoba,Total,2.2,""
2024-09-01,Córdoba,Residentes,2.2,""
2024-09-01,Córdoba,No residentes,2.3,""
2024-09-01,Litoral,Total,1.9,""
2024-09-01,Litoral,Residentes,1.9,""
2024-09-01,Litoral,No residentes,2,""
2024-09-01,Norte,Total,1.9,""
2024-09-01,Norte,Residentes,1.9,""
2024-09-01,Norte,No residentes,2,""
2024-09-01,Patagonia,Total,3.1,""
2024-09-01,Patagonia,Residentes,3.1,""
2024-09-01,Patagonia,No residentes,3,""
2024-10-01,Buenos Aires,Total,3,""
2024-10-01,Buenos Aires,Residentes,3,""
2024-10-01,Buenos Aires,No residentes,2.9,""
2024-10-01,CABA,Total,2.2,""
2024-10-01,CABA,Residentes,2.1,""
2024-10-01,CABA,No residentes,2.3,""
2024-10-01,Cuyo,Total,2.2,""
2024-10-01,Cuyo,Residentes,2.2,""
2024-10-01,Cuyo,No residentes,2.5,""
2024-10-01,Córdoba,Total,2.4,""
2024-10-01,Córdoba,Residentes,2.4,""
2024-10-01,Córdoba,No residentes,2.1,""
2024-10-01,Litoral,Total,2,""
2024-10-01,Litoral,Residentes,2,""
2024-10-01,Litoral,No residentes,2,""
2024-10-01,Norte,Total,1.9,""
2024-10-01,Norte,Residentes,1.9,""
2024-10-01,Norte,No residentes,1.9,""
2024-10-01,Patagonia,Total,2.6,""
2024-10-01,Patagonia,Residentes,2.7,""
2024-10-01,Patagonia,No residentes,2.3,""
2024-11-01,Buenos Aires,Total,2.9,""
2024-11-01,Buenos Aires,Residentes,2.9,""
2024-11-01,Buenos Aires,No residentes,2.9,""
2024-11-01,CABA,Total,2.2,""
2024-11-01,CABA,Residentes,2.1,""
2024-11-01,CABA,No residentes,2.2,""
2024-11-01,Cuyo,Total,2.2,""
2024-11-01,Cuyo,Residentes,2.2,""
2024-11-01,Cuyo,No residentes,2.4,""
2024-11-01,Córdoba,Total,2.3,""
2024-11-01,Córdoba,Residentes,2.3,""
2024-11-01,Córdoba,No residentes,2.3,""
2024-11-01,Litoral,Total,1.9,""
2024-11-01,Litoral,Residentes,1.9,""
2024-11-01,Litoral,No residentes,2,""
2024-11-01,Norte,Total,1.8,""
2024-11-01,Norte,Residentes,1.8,""
2024-11-01,Norte,No residentes,1.7,""
2024-11-01,Patagonia,Total,2.3,""
2024-11-01,Patagonia,Residentes,2.4,""
2024-11-01,Patagonia,No residentes,2.3,""
2024-12-01,Buenos Aires,Total,3.4,""
2024-12-01,Buenos Aires,Residentes,3.4,""
2024-12-01,Buenos Aires,No residentes,2.6,""
2024-12-01,CABA,Total,2.2,""
2024-12-01,CABA,Residentes,2.1,""
2024-12-01,CABA,No residentes,2.2,""
2024-12-01,Cuyo,Total,2.3,""
2024-12-01,Cuyo,Residentes,2.3,""
2024-12-01,Cuyo,No residentes,2.3,""
2024-12-01,Córdoba,Total,2.4,""
2024-12-01,Córdoba,Residentes,2.5,""
2024-12-01,Córdoba,No residentes,2,""
2024-12-01,Litoral,Total,1.9,""
2024-12-01,Litoral,Residentes,1.9,""
2024-12-01,Litoral,No residentes,2,""
2024-12-01,Norte,Total,1.8,""
2024-12-01,Norte,Residentes,1.8,""
2024-12-01,Norte,No residentes,2,""
2024-12-01,Patagonia,Total,2.5,""
2024-12-01,Patagonia,Residentes,2.5,""
2024-12-01,Patagonia,No residentes,2.5,""
2025-01-01,Buenos Aires,Total,4.7,Dato provisorio
2025-01-01,Buenos Aires,Residentes,4.7,Dato provisorio
2025-01-01,Buenos Aires,No residentes,3.4,Dato provisorio
2025-01-01,CABA,Total,2.2,Dato provisorio
2025-01-01,CABA,Residentes,2.2,Dato provisorio
2025-01-01,CABA,No residentes,2.2,Dato provisorio
2025-01-01,Cuyo,Total,2.8,Dato provisorio
2025-01-01,Cuyo,Residentes,2.9,Dato provisorio
2025-01-01,Cuyo,No residentes,2.4,Dato provisorio
2025-01-01,Córdoba,Total,3.2,Dato provisorio
2025-01-01,Córdoba,Residentes,3.3,Dato provisorio
2025-01-01,Córdoba,No residentes,2.3,Dato provisorio
2025-01-01,Litoral,Total,2,Dato provisorio
2025-01-01,Litoral,Residentes,2,Dato provisorio
2025-01-01,Litoral,No residentes,2,Dato provisorio
2025-01-01,Norte,Total,1.8,Dato provisorio
2025-01-01,Norte,Residentes,1.8,Dato provisorio
2025-01-01,Norte,No residentes,1.8,Dato provisorio
2025-01-01,Patagonia,Total,2.6,Dato provisorio
2025-01-01,Patagonia,Residentes,2.8,Dato provisorio
2025-01-01,Patagonia,No residentes,2.4,Dato provisorio
2025-02-01,Buenos Aires,Total,4.3,Dato provisorio
2025-02-01,Buenos Aires,Residentes,4.3,Dato provisorio
2025-02-01,Buenos Aires,No residentes,3.2,Dato provisorio
